Q_INCA,p_druck_bereinigt_1,p_druck_bereinigt_2,p_druck_bereinigt_3,p_druck_bereinigt_4,p_druck_bereinigt_5,p_druck_bereinigt_6,p_druck_bereinigt_7,p_druck_bereinigt_8,p_druck_bereinigt_9,p_druck_bereinigt_10,p_druck_bereinigt_11,p_druck_bereinigt_12,p_druck_bereinigt_13,p_druck_bereinigt_14,p_druck_bereinigt_15,p_druck_bereinigt_16,p_druck_bereinigt_17,p_druck_bereinigt_18,p_druck_bereinigt_19,p_druck_bereinigt_20,nEng
70.911,-11593.0,-10869.0,-11979.0,-10791.0,-11523.0,-11348.0,-10760.0,-8758.1,-4341.9,-1702.6,0.0,-2957.9,-14848.0,-17075.0,-19767.0,-20850.0,-18664.0,-19638.0,-14014.0,-12734.0,1460.3
64.875,-8996.3,-7795.3,-8062.3,-7378.4,-8393.6,-7554.3,-7746.0,-5716.9,-3134.6,-123.75,0.0,-9243.6,-14787.0,-17269.0,-18369.0,-17394.0,-17982.0,-14950.0,-12288.0,-7928.1,1240.2
130.455584110438,-17864.5,-17930.5,-17867.5,-17843.75,-17981.75,-17589.0,-13586.25,-7429.375,-2354.75,0.0,-6981.625,-26310.25,-32876.625,-33403.75,-34614.25,-33578.25,-30961.75,-25526.375,-20418.25,-18493.0,1006.8958333333301
106.233285918753,-15918.625,-16572.625,-14541.875,-16045.375,-15163.75,-15336.5,-15523.5,-10682.5,-7046.625,-3636.625,0.0,-2428.125,-16847.375,-25462.875,-30622.375,-32357.625,-32348.0,-25791.5,-23139.75,-16876.0,1660.3125
89.3973998669927,-9816.25,-9129.625,-8880.5,-9465.25,-8634.375,-9384.0,-8459.625,-6450.375,-3772.875,0.0,-3574.0,-15443.875,-18481.875,-21401.875,-21589.75,-20474.125,-21951.875,-15614.25,-14061.75,-9340.625,1306.79166666667
219.66,-30495.0,-31691.0,-30133.0,-30812.0,-30720.0,-27998.0,-20286.0,-11646.0,-4685.6,-354.0,0.0,-18735.0,-44856.0,-57248.0,-63109.0,-60401.0,-52319.0,-43708.0,-35852.0,-33400.0,1427.0
127.640908680117,-14190.063,-13126.063,-14182.0,-13313.375,-13884.063,-12952.75,-12704.25,-7065.0,-4197.125,-1369.625,0.0,-2555.3125,-17476.5,-25221.25,-28874.688,-29971.938,-25817.938,-22939.563,-16202.25,-14803.188,1253.5
81.694,-11203.0,-11548.0,-12886.0,-11408.0,-10566.0,-12621.0,-10747.0,-10153.0,-5482.6,-4391.3,0.0,-541.0,-8117.4,-19388.0,-20952.0,-24463.0,-25718.0,-22516.0,-16510.0,-16862.0,1853.5
49.801,-7695.8,-7340.9,-7690.9,-7279.5,-7538.1,-7258.5,-7619.3,-5969.8,-2750.4,-655.75,0.0,-7240.0,-12477.0,-14480.0,-13483.0,-15022.0,-13595.0,-13021.0,-9824.6,-7638.9,1053.5
185.74,-24425.0,-24084.0,-23943.0,-23637.0,-24129.0,-23398.0,-18635.0,-12449.0,-6650.1,-615.88,0.0,-5216.8,-19539.0,-36120.0,-42022.0,-46262.0,-42212.0,-34976.0,-31237.0,-26547.0,1707.0
220.03,-34537.0,-31947.0,-31333.0,-31644.0,-32091.0,-30245.0,-23157.0,-15483.0,-7782.3,-1732.8,0.0,-97.5,-9597.8,-30106.0,-47460.0,-53869.0,-52778.0,-46675.0,-40485.0,-34149.0,1913.5
55.209,-4656.3,-5200.9,-4646.3,-4668.9,-4628.3,-4296.6,-4620.9,-4068.9,-1122.9,0.0,-4132.1,-11420.0,-12433.0,-13858.0,-13472.0,-13422.0,-13998.0,-12296.0,-8606.5,-6530.6,1467.0
193.51,-27360.0,-27811.0,-26943.0,-27234.0,-27204.0,-25768.0,-19062.0,-11997.0,-4669.9,-1461.8,0.0,-13232.0,-38029.0,-49245.0,-55224.0,-54281.0,-46959.0,-40246.0,-31842.0,-29668.0,1413.5
162.770289528949,-21370.75,-21377.625,-20988.625,-21227.5,-21210.5,-20236.125,-13929.5,-6339.625,-2390.0,0.0,-4470.125,-27934.875,-37988.875,-40633.125,-40524.5,-40033.625,-35123.5,-27908.75,-24228.25,-21560.625,960.0
91.447,-11882.0,-11908.0,-12135.0,-11891.0,-12118.0,-11903.0,-11269.0,-7166.6,-2090.4,-746.38,0.0,-14336.0,-22670.0,-25305.0,-25017.0,-25065.0,-24702.0,-19059.0,-14181.0,-12769.0,960.0
113.48,-13928.0,-13701.0,-13317.0,-13664.0,-13427.0,-13287.0,-11276.0,-6570.3,-1905.6,0.0,-8543.9,-24269.0,-29126.0,-28076.0,-29065.0,-29125.0,-25749.0,-20559.0,-16148.0,-13618.0,886.75
217.65,-30489.0,-31400.0,-30036.0,-30661.0,-30495.0,-27851.0,-19583.0,-10650.0,-4043.8,-924.5,0.0,-18793.0,-43382.0,-54892.0,-60178.0,-57252.0,-50085.0,-42602.0,-35314.0,-32735.0,1386.9
222.32,-30245.0,-31365.0,-28753.0,-28396.0,-29983.0,-28557.0,-21434.0,-15450.0,-10062.0,-2623.8,-972.38,0.0,-4072.3,-19037.0,-39383.0,-50594.0,-47583.0,-44598.0,-38275.0,-31008.0,1967.0
73.133,-12320.0,-12015.0,-12562.0,-11263.0,-12092.0,-12053.0,-11410.0,-10223.0,-5060.5,-3978.9,0.0,-1708.0,-12235.0,-17266.0,-18627.0,-21209.0,-21848.0,-18740.0,-17074.0,-15223.0,1740.2
81.29,-9940.5,-9000.9,-9727.9,-9057.0,-9277.4,-9128.4,-9461.4,-5655.1,-3206.0,-40.375,0.0,-10973.0,-17767.0,-20292.0,-20905.0,-20926.0,-20458.0,-16429.0,-13371.0,-9768.0,1173.5
203.71,-24834.0,-24836.0,-23630.0,-24569.0,-23953.0,-23207.0,-17030.0,-11609.0,-4400.0,0.0,-1347.5,-14051.0,-29900.0,-42683.0,-46629.0,-49197.0,-41219.0,-36637.0,-31246.0,-26545.0,1680.1
146.68,-20347.0,-19655.0,-20802.0,-18885.0,-20026.0,-19972.0,-17632.0,-11083.0,-8215.1,-1791.8,0.0,-2153.5,-13981.0,-27111.0,-33152.0,-36397.0,-37337.0,-29018.0,-26669.0,-23452.0,1753.6
85.37516426429279,-11357.875,-11551.375,-10855.0,-11326.625,-10991.125,-11268.125,-10958.875,-6791.0,-2671.25,0.0,-2683.5,-18550.25,-22695.5,-25072.875,-24559.375,-24503.0,-24550.75,-19064.375,-14964.25,-12214.75,1100.04347826087
133.13,-18448.0,-19142.0,-19757.0,-17602.0,-18299.0,-18955.0,-17245.0,-11752.0,-8463.4,-3997.1,0.0,-3100.3,-16711.0,-28629.0,-33485.0,-37537.0,-38346.0,-29554.0,-26635.0,-23068.0,1860.5
36.08538402875261,-3634.875,-3906.375,-3465.5,-3851.625,-3473.0,-3593.0,-3876.375,-3707.625,-1387.375,0.0,-1888.0,-8663.125,-9396.375,-11450.0,-9393.125,-11317.0,-10090.375,-10175.25,-5918.125,-4815.5,1293.5
187.1,-26164.0,-24981.0,-25298.0,-25021.0,-23981.0,-25515.0,-20664.0,-12523.0,-9775.8,-2514.1,0.0,-5125.0,-18879.0,-32038.0,-40015.0,-44744.0,-43810.0,-36087.0,-33065.0,-28700.0,1933.5
24.858234005602103,-3749.625,-3921.375,-3848.75,-3833.0,-3920.25,-3820.375,-3791.0,-3738.0,-1957.75,0.0,-5938.875,-6628.375,-7208.75,-7573.375,-6966.625,-7379.25,-7307.75,-6834.25,-5198.875,-3826.125,893.5
197.13700490142503,-28148.75,-28402.375,-28497.0,-28187.25,-28231.75,-24764.875,-15702.375,-7437.875,-2149.5,0.0,-3896.875,-38911.5,-56320.5,-57909.875,-58779.875,-54349.375,-44057.75,-35809.0,-30593.0,-28669.375,826.729166666667
207.252244437613,-27008.625,-25384.25,-24842.25,-25153.125,-24955.875,-24162.875,-18991.5,-11994.5,-7226.375,-1286.875,0.0,-399.875,-13396.25,-31345.25,-44643.875,-48751.875,-46282.5,-38825.625,-32211.625,-27310.75,1813.5
141.614457477549,-19047.875,-19357.375,-18292.125,-18460.625,-19191.875,-17964.75,-16864.0,-9682.375,-5445.375,-1420.5,0.0,-463.25,-10014.125,-25987.875,-30598.75,-34514.875,-34531.375,-26370.0,-26029.125,-20146.125,1560.29166666667
210.43,-27750.0,-27557.0,-27612.0,-27691.0,-27364.0,-23510.0,-15030.0,-6417.9,-1070.4,0.0,-25789.0,-52115.0,-58554.0,-59216.0,-58980.0,-53957.0,-44120.0,-35865.0,-30115.0,-28271.0,900.0
30.708,-2442.9,-2510.9,-2590.9,-2062.5,-2770.8,-2004.8,-2231.8,-2261.4,-861.0,0.0,-4051.4,-6282.5,-7161.1,-7811.4,-7030.1,-7858.1,-7278.0,-7238.4,-5109.3,-3643.5,1406.8
113.270632780289,-14558.75,-13273.188,-13762.25,-13490.438,-13130.625,-13577.188,-12444.063,-7151.0625,-4766.75,0.0,-1014.125,-9661.5,-19929.125,-23235.875,-24916.0,-25170.625,-23574.25,-21014.313,-17729.0,-14252.688,1373.5
166.94,-22449.0,-22999.0,-21629.0,-21029.0,-22385.0,-20855.0,-18651.0,-11361.0,-7555.5,-407.13,0.0,-7720.5,-26710.0,-36835.0,-42926.0,-45662.0,-42709.0,-33110.0,-31495.0,-23255.0,1787.0
75.773,-8826.4,-8929.1,-9235.5,-8792.0,-8955.5,-9121.8,-8634.6,-4681.9,0.0,-614.25,-15792.0,-20319.0,-20557.0,-21664.0,-20886.0,-20942.0,-21079.0,-16471.0,-11659.0,-9994.5,973.5
91.845,-10305.0,-10259.0,-10293.0,-10063.0,-10418.0,-10159.0,-9492.9,-5080.9,0.0,-1480.8,-17522.0,-23093.0,-24293.0,-25074.0,-24234.0,-24912.0,-23437.0,-18366.0,-13099.0,-11191.0,1026.9
88.6671207193771,-11652.438,-9426.8125,-11546.313,-11264.313,-9361.25,-10684.438,-11258.938,-8347.25,-4936.375,-5728.8125,-2046.4375,0.0,-5960.75,-15461.938,-17579.688000000002,-20394.813000000002,-22000.625,-19907.438000000002,-13275.813,-14473.688,1753.58333333333
35.749,-5265.1,-5331.3,-4901.9,-5221.5,-5113.4,-4939.9,-5109.5,-4319.4,-2057.8,0.0,-5233.1,-8742.4,-10190.0,-9488.1,-9642.6,-9932.3,-9580.1,-8983.1,-6965.3,-5041.9,893.5
106.61,-17918.0,-16135.0,-16933.0,-16534.0,-16264.0,-16850.0,-15532.0,-9448.8,-5429.6,-458.0,0.0,-3672.4,-20082.0,-26125.0,-29997.0,-31959.0,-29087.0,-26908.0,-21925.0,-17727.0,1480.3
32.044000000000004,-3956.3,-3645.5,-3846.8,-3518.1,-3863.9,-3397.8,-3714.5,-3145.0,-817.0,0.0,-6892.4,-8054.8,-9109.3,-8355.0,-8530.3,-8564.5,-8495.3,-8656.1,-5454.5,-4205.1,1053.5
149.971108336923,-21061.625,-20952.5,-20762.625,-20627.25,-20730.5,-19934.625,-12831.5,-5237.625,0.0,-9901.375,-35420.25,-41418.875,-42107.75,-41628.125,-41742.25,-41106.625,-35294.625,-27790.0,-22860.375,-21202.625,773.5
149.94,-20820.0,-19394.0,-20732.0,-19508.0,-20231.0,-20069.0,-15419.0,-10436.0,-3199.9,-1543.6,0.0,-2819.0,-21767.0,-31399.0,-36649.0,-38147.0,-33501.0,-30547.0,-23924.0,-21738.0,1360.0
40.19,-3647.7,-3689.1,-3557.4,-3678.4,-3662.9,-3595.1,-3572.4,-2732.1,-965.5,0.0,-7362.9,-9052.4,-8811.7,-9239.3,-9242.6,-8836.6,-8702.3,-7504.4,-5114.2,-3991.3,766.68
77.87360990062459,-11337.25,-10983.125,-11076.375,-10994.375,-10913.75,-11078.75,-10722.0,-6319.5,-1406.0,0.0,-3483.5,-17708.25,-22000.625,-21266.0,-22566.5,-22059.125,-21414.125,-18048.0,-13477.375,-11693.25,926.770833333333
205.94,-25691.0,-25524.0,-25699.0,-25607.0,-25486.0,-20693.0,-12341.0,-6123.3,-1517.0,0.0,-4936.5,-31493.0,-46467.0,-48454.0,-49091.0,-45009.0,-38428.0,-31910.0,-27434.0,-26233.0,846.72
89.212,-8613.0,-8689.1,-8583.1,-8675.0,-8711.8,-8726.1,-8083.3,-4024.8,0.0,-6465.1,-19327.0,-21818.0,-22146.0,-21723.0,-21717.0,-21763.0,-19767.0,-14390.0,-10457.0,-8758.1,746.75
20.5701173347562,-2925.875,-3013.0,-2802.125,-2762.875,-3007.25,-2785.5,-2843.0,-2834.125,-1918.0,-893.375,0.0,-4773.375,-5310.875,-5801.375,-6871.625,-5392.125,-6666.625,-5694.125,-5152.75,-3395.875,1280.3125
34.644476074193605,-5545.0,-6784.625,-5961.25,-6104.0,-6149.125,-5962.25,-6116.375,-5807.375,-3122.625,-2350.125,0.0,-4052.125,-8960.0,-9778.625,-10505.25,-9622.125,-10874.625,-9903.875,-8316.625,-7983.375,1286.77083333333
123.60997383343,-14909.25,-14191.75,-12857.0,-14646.625,-12798.375,-14049.25,-13219.5,-7028.875,-5941.25,-331.25,0.0,-1244.625,-13673.25,-24852.5,-27235.625,-30697.25,-28293.25,-22151.875,-20241.375,-13995.25,1467.0
130.69,-20518.0,-20559.0,-19268.0,-20232.0,-19482.0,-19613.0,-18189.0,-10271.0,-6368.4,0.0,-7986.0,-25729.0,-31719.0,-37031.0,-38255.0,-36067.0,-38159.0,-29280.0,-27017.0,-21410.0,1560.3
46.499,-9925.9,-9027.6,-9361.4,-8989.6,-8753.9,-9300.9,-8583.4,-8832.8,-4404.9,-3375.1,0.0,-1256.8,-10811.0,-12669.0,-14992.0,-16058.0,-14618.0,-15697.0,-12679.0,-11147.0,1600.0
151.71,-19347.0,-19968.0,-19407.0,-17310.0,-19849.0,-17944.0,-17027.0,-9954.4,-7283.8,0.0,-893.0,-11554.0,-28270.0,-33175.0,-38805.0,-40449.0,-38286.0,-29753.0,-28775.0,-20351.0,1813.5
71.678,-10715.0,-10663.0,-10699.0,-10935.0,-10881.0,-10877.0,-9820.6,-4902.4,-1332.0,0.0,-8750.0,-17651.0,-18686.0,-19177.0,-18937.0,-18955.0,-18754.0,-15429.0,-12035.0,-10950.0,666.68
44.267254710297394,-6850.875,-7016.875,-6982.0,-6907.75,-6764.5,-6692.125,-6716.125,-4296.625,-508.5,0.0,-11886.75,-13808.25,-14235.25,-14206.0,-14126.75,-14163.5,-14241.875,-12296.875,-8703.75,-7013.75,706.583333333333
37.607,-7464.0,-6982.3,-7492.3,-6834.0,-7357.0,-6700.8,-7251.6,-6218.5,-2875.8,0.0,-2675.8,-10413.0,-12179.0,-13254.0,-12763.0,-12902.0,-12981.0,-12642.0,-10073.0,-7938.1,1166.8
186.786475978675,-20343.375,-20068.75,-19963.25,-20253.25,-20135.375,-17573.375,-11434.5,-4938.75,-634.125,0.0,-21002.375,-40119.187999999995,-43487.5,-44062.187999999995,-43511.187999999995,-40213.375,-32964.5,-26526.625,-21858.875,-20486.75,793.5
120.98713528731001,-16763.0,-15372.375,-15511.375,-15437.125,-15147.0,-15491.375,-14518.875,-9025.625,-6246.25,-244.625,0.0,-12076.125,-26067.875,-30883.0,-34225.375,-34614.125,-32607.625,-28096.25,-22095.375,-17155.75,1620.3
188.75927016721297,-25814.5,-24051.375,-23725.625,-23605.875,-24121.5,-23524.875,-18559.125,-12055.75,-7298.375,-1662.5,0.0,-796.25,-7542.75,-22157.625,-36465.375,-40728.75,-40750.375,-35324.25,-31187.375,-25235.75,1800.41666666667
219.31257190275002,-32279.125,-33096.375,-31594.5,-32239.625,-32145.125,-29317.125,-20833.625,-11330.75,-4393.875,-988.5,0.0,-19607.0,-45527.75,-57598.125,-63385.75,-60491.5,-53137.25,-45365.125,-37654.625,-34774.0,1426.96
172.065232095839,-23661.875,-22690.25,-21479.375,-23009.0,-21602.625,-22331.125,-18023.75,-10992.25,-6815.875,-536.0,0.0,-8593.125,-27087.625,-38834.0,-43550.375,-46182.75,-40811.0,-34426.375,-29301.5,-23325.25,1607.0
42.695,-7855.8,-5264.7,-2643.3,-4902.1,-5049.8,-4108.4,-2841.1,-5383.4,-3575.8,0.0,-1986.6,-484.94,-402.38,-8252.8,-9724.2,-9181.7,-9409.6,-11705.0,-9594.9,-3591.1,1940.5
128.82,-17509.0,-18029.0,-17439.0,-17787.0,-17361.0,-17513.0,-13639.0,-7807.0,-1968.1,0.0,-15034.0,-28754.0,-34003.0,-33149.0,-35244.0,-33629.0,-31916.0,-26066.0,-20810.0,-18678.0,1086.8
30.153,-3933.4,-4605.8,-4450.5,-3474.5,-4992.4,-3411.9,-4534.1,-3978.4,-2795.5,-2385.9,0.0,-4758.8,-8389.5,-8353.8,-10062.0,-9005.3,-9637.5,-9533.9,-6865.9,-6380.5,1433.5
157.546012866002,-23514.0,-24281.75,-23307.625,-23639.875,-23326.875,-23397.5,-16898.625,-9519.125,-2844.125,0.0,-2361.0,-27146.75,-39924.375,-45851.625,-44332.25,-47146.625,-40120.5,-35216.125,-27399.0,-25817.125,1200.0
21.359077522027302,-5463.25,-3067.0,-3883.625,-4181.625,-3772.75,-3783.5,-4412.125,-3148.75,-3868.0,0.0,-1681.5,-4171.875,-6254.75,-6028.375,-6639.25,-6671.0,-6148.25,-6827.0,-6339.625,-3602.5,1673.54347826087
85.8389639832585,-11685.375,-12093.25,-11436.375,-10608.625,-11869.5,-10837.75,-11285.0,-8628.25,-4176.0,-3756.75,0.0,-3544.5,-16250.375,-19426.75,-22638.5,-24053.625,-23270.625,-19795.875,-17510.625,-12897.375,1620.23913043478
85.10497188102909,-11549.25,-10755.5,-12075.75,-10141.5,-11835.875,-10664.125,-10670.0,-8039.375,-4139.875,-1091.875,0.0,-9973.5,-17292.75,-18600.875,-21161.25,-20577.75,-19839.625,-19421.5,-14076.625,-13464.75,1467.0
53.26600000000001,-7153.6,-7126.8,-7107.5,-6964.0,-6917.3,-7087.6,-7038.4,-4882.1,-1482.0,0.0,-2942.9,-13884.0,-15948.0,-16166.0,-15921.0,-15863.0,-15792.0,-12801.0,-8798.1,-7288.0,746.76
113.81,-17004.0,-16714.0,-16348.0,-16559.0,-16267.0,-16464.0,-14245.0,-8412.4,-1801.0,0.0,-13777.0,-26910.0,-31333.0,-31934.0,-32727.0,-32001.0,-31176.0,-25644.0,-20782.0,-17690.0,1206.9
159.87,-23714.0,-23670.0,-23705.0,-23665.0,-23698.0,-21969.0,-14213.0,-6461.9,-1442.3,0.0,-5051.3,-35071.0,-45313.0,-45818.0,-45760.0,-44765.0,-38254.0,-30748.0,-25777.0,-23995.0,773.5
42.3948695020929,-8975.375,-7043.75,-4853.125,-7289.25,-7193.5,-5517.5,-6009.875,-7094.375,-5092.25,0.0,-2073.625,-1893.75,-6339.625,-10198.5,-10438.375,-10269.125,-10841.75,-12362.0,-9006.125,-7640.25,1993.5625
194.49,-28448.0,-28237.0,-28384.0,-28422.0,-28399.0,-24600.0,-15141.0,-6948.0,-1881.5,0.0,-3245.8,-40032.0,-57339.0,-58694.0,-58862.0,-54186.0,-43781.0,-35419.0,-30480.0,-28592.0,766.73
29.815572295724202,-4132.0,-2495.625,-4265.125,-2748.375,-2801.875,-3916.875,-2145.625,-3389.625,-2475.0,0.0,-2302.75,-5370.75,-7587.125,-7572.375,-8242.75,-7852.625,-7604.375,-8137.625,-5905.25,-4475.625,1473.5
61.58,-8492.6,-5102.1,-6548.6,-6938.6,-5122.5,-6241.6,-6201.9,-6082.6,-1480.1,0.0,-160.63,-3879.0,-10911.0,-12027.0,-12473.0,-13014.0,-14703.0,-11581.0,-11180.0,-8645.3,1893.7
121.504838479445,-17312.625,-16420.75,-18196.25,-17556.5,-15039.75,-17832.875,-16881.75,-11539.25,-7650.875,-6494.375,0.0,-1664.875,-14273.5,-26763.875,-28739.25,-34450.875,-35735.125,-29535.75,-22790.375,-23609.375,1980.3125
69.182,-10763.0,-10515.0,-10741.0,-10143.0,-10636.0,-10443.0,-10555.0,-6890.9,-3796.5,0.0,-922.38,-11952.0,-16909.0,-18940.0,-18940.0,-19839.0,-19189.0,-16843.0,-14358.0,-10713.0,1226.7
95.449,-14300.0,-14814.0,-13878.0,-14327.0,-14371.0,-13672.0,-14453.0,-8898.4,-5972.1,-2141.8,0.0,-2662.6,-14024.0,-20858.0,-24203.0,-25746.0,-25267.0,-21548.0,-19471.0,-15566.0,1520.3
163.53,-17229.0,-17067.0,-18335.0,-17367.0,-15229.0,-17817.0,-15724.0,-8618.8,-7302.9,-4912.0,-360.0,0.0,-2616.1,-12372.0,-21597.0,-30694.0,-31684.0,-25991.0,-24161.0,-19445.0,1867.0
211.14,-30279.0,-30070.0,-29755.0,-29770.0,-29753.0,-26680.0,-18765.0,-8972.1,-3444.8,0.0,-1254.8,-24868.0,-50898.0,-60070.0,-60635.0,-59218.0,-49220.0,-40035.0,-34270.0,-30732.0,1153.5
55.00100000000001,-4841.3,-5163.0,-5974.0,-3874.4,-5821.8,-4667.0,-4559.9,-5410.4,-1027.6,-63.5,0.0,-9672.4,-12812.0,-13678.0,-16116.0,-13948.0,-15512.0,-14544.0,-8894.1,-8177.4,1613.5
195.8,-25584.0,-25689.0,-25812.0,-25563.0,-25737.0,-21853.0,-13740.0,-6366.4,-1529.9,0.0,-8134.6,-36151.0,-47557.0,-48278.0,-49523.0,-46103.0,-39750.0,-32420.0,-27891.0,-26544.0,900.0
159.51,-19011.0,-19295.0,-18942.0,-18291.0,-17513.0,-19320.0,-16905.0,-10762.0,-7880.5,-5258.1,-231.25,0.0,-4883.8,-16662.0,-27818.0,-34437.0,-35965.0,-29596.0,-26624.0,-20740.0,1920.5
159.920200507297,-20757.625,-21153.25,-20570.625,-21044.875,-20667.5,-20627.375,-13915.75,-8701.875,-3185.625,-2205.25,0.0,-9157.375,-27380.0,-35429.937999999995,-38362.312999999995,-37558.187999999995,-33934.562999999995,-28524.813,-23552.813,-21739.375,1126.86
94.473,-13098.0,-12357.0,-12246.0,-12144.0,-12559.0,-11897.0,-12434.0,-8144.4,-5060.0,-1409.5,0.0,-1928.3,-16298.0,-22716.0,-25634.0,-27454.0,-25111.0,-22339.0,-17114.0,-13436.0,1386.8
217.89,-26658.0,-27780.0,-27709.0,-25169.0,-26179.0,-26981.0,-19847.0,-13012.0,-10128.0,-3716.9,0.0,-212.38,-8006.0,-20734.0,-36088.0,-47654.0,-43842.0,-39445.0,-35585.0,-28882.0,1987.0
203.86,-25850.0,-26004.0,-25522.0,-25526.0,-25883.0,-23512.0,-16579.0,-9016.8,-3068.6,-408.0,0.0,-16810.0,-37484.0,-46551.0,-50855.0,-48700.0,-42590.0,-36988.0,-29738.0,-27697.0,1353.5
49.898215278926294,-10353.75,-8962.125,-9717.625,-8560.75,-9400.75,-8823.625,-8885.5,-8380.125,-4612.5,-3490.625,0.0,-298.125,-10067.875,-13333.375,-13729.125,-16393.25,-16535.375,-14359.0,-14286.625,-10894.375,1767.0
69.4560032987772,-6008.25,-7220.8125,-6635.875,-6377.8125,-6104.625,-6856.375,-5724.25,-6310.0625,-1876.5625,-1413.4375,0.0,-6551.6875,-12977.75,-13698.188,-14628.063,-16967.438000000002,-14274.875,-14425.75,-10597.0,-8769.375,1607.0
208.05,-23399.0,-22268.0,-21715.0,-22809.0,-21517.0,-21813.0,-14555.0,-10767.0,-4503.1,-1687.6,0.0,-1809.1,-12505.0,-28681.0,-39355.0,-42799.0,-37963.0,-32960.0,-26217.0,-24209.0,1553.5
140.912308703752,-15644.25,-16790.375,-15903.0,-16437.5,-15773.875,-16396.5,-12917.625,-8586.875,-2531.5,-1266.375,0.0,-15638.625,-28984.625,-34713.375,-34886.25,-35749.0,-30106.25,-25274.75,-18902.5,-17779.75,1126.8125
86.3204473420289,-11082.375,-11737.625,-11804.625,-9893.0,-11877.5,-10562.125,-10878.375,-9494.0,-4161.125,-3610.375,0.0,-1519.375,-14713.5,-19942.625,-22504.125,-25297.125,-25265.625,-20188.375,-18416.125,-13778.75,1753.5
150.141152472834,-15482.0,-14183.125,-15089.438,-14463.313,-14764.75,-14572.25,-11951.75,-7344.8125,-2832.625,0.0,-6590.1875,-22296.188,-29530.938,-32521.875,-32856.187999999995,-32389.438,-28940.563,-23302.563,-17710.5,-15813.438,1266.72916666667
91.784,-11472.0,-10912.0,-11063.0,-11235.0,-10923.0,-11000.0,-9861.0,-4648.1,0.0,-1878.0,-18251.0,-22944.0,-22676.0,-23913.0,-23572.0,-22990.0,-22604.0,-18218.0,-13106.0,-11738.0,886.75
126.87,-18613.0,-18578.0,-19416.0,-17151.0,-19419.0,-17927.0,-17329.0,-10954.0,-7152.4,-1437.3,0.0,-314.13,-10496.0,-24933.0,-30378.0,-33963.0,-35834.0,-27267.0,-25703.0,-22063.0,1720.4
50.447,-5394.1,-6959.5,-5830.1,-5908.8,-6111.3,-5361.8,-6199.3,-4887.5,-1728.1,0.0,-966.75,-10056.0,-10010.0,-11646.0,-12471.0,-10634.0,-12763.0,-10777.0,-8707.4,-8034.4,1373.5
37.5015447962077,-6132.3125,-4218.0625,-5807.375,-3970.625,-5359.3125,-4244.8125,-4845.0,-4157.0,-2418.25,-588.625,-492.875,0.0,-7962.125,-7244.375,-7312.8125,-8831.125,-9105.8125,-6622.8125,-8801.375,-5042.375,1626.95833333333
129.99,-16440.0,-16416.0,-16347.0,-16487.0,-16126.0,-16212.0,-12591.0,-7360.1,-1767.4,0.0,-10628.0,-26127.0,-30903.0,-31353.0,-32117.0,-31393.0,-29443.0,-24155.0,-19268.0,-16913.0,1080.0
203.5,-24287.0,-24435.0,-24249.0,-24224.0,-24451.0,-20731.0,-12852.0,-6104.8,-1572.8,0.0,-6438.0,-37144.0,-50034.0,-50709.0,-51756.0,-46654.0,-37567.0,-30938.0,-26491.0,-24631.0,800.0
179.38,-27446.0,-26024.0,-26644.0,-25881.0,-26238.0,-25848.0,-21387.0,-13466.0,-8244.4,-1300.0,0.0,-1240.3,-12615.0,-32491.0,-42719.0,-48006.0,-46953.0,-38541.0,-33881.0,-29637.0,1820.4
31.695,-1687.6,-2972.5,-1898.2,-2599.9,-2002.6,-2353.6,-2297.3,-2054.1,-812.06,0.0,-4477.8,-6043.3,-6926.3,-7295.4,-6622.6,-7118.9,-6791.1,-7089.9,-3779.1,-3560.2,1213.5
133.697758683941,-20253.0,-19562.75,-19843.5,-19558.125,-19746.25,-19816.375,-15655.5,-9738.125,-2854.25,-693.0,0.0,-18518.375,-35688.0,-41550.875,-41021.375,-42783.75,-36745.75,-29792.125,-23506.625,-20477.0,1080.0
188.574022880266,-21920.75,-21968.0,-21928.375,-21913.0,-22033.375,-19192.375,-11554.25,-5180.125,-976.125,0.0,-6847.75,-37209.375,-46286.25,-47038.875,-46697.875,-42545.0,-34015.5,-27673.375,-23756.625,-22221.875,693.5
34.165,-6032.9,-6040.8,-5893.5,-5975.3,-6108.8,-5920.1,-5853.6,-5802.4,-2991.4,-2545.3,0.0,-5878.8,-10402.0,-11968.0,-12539.0,-12037.0,-12377.0,-11831.0,-8531.1,-6157.6,1273.5
176.72,-24215.0,-23704.0,-23277.0,-22457.0,-22567.0,-23102.0,-19985.0,-12953.0,-9352.1,-4530.9,0.0,-290.13,-7981.8,-23026.0,-35568.0,-42385.0,-43225.0,-36264.0,-31968.0,-25509.0,1980.4
15.9246631279868,-3089.125,-2034.375,-3131.875,-1969.75,-2572.875,-2374.75,-1965.25,-2567.25,-1977.125,0.0,-2711.5,-4336.375,-6091.75,-5352.75,-6033.125,-5646.75,-5800.5,-5780.125,-4616.75,-3393.875,1467.0
83.98725229940459,-10427.313,-9606.625,-11527.0,-10465.0,-8857.1875,-11114.375,-10484.875,-7891.5625,-4814.0625,-3776.3125,0.0,-3736.875,-14793.438,-16041.063,-16251.563,-19177.5,-19673.125,-15859.375,-13878.438,-14181.375,1727.0
